CÓDIGO;Semana;Acumulado;PERIODO
MTEM;32;15;202390
MTEM;33;15;202390
MTEM;34;16;202390
MTEM;35;16;202390
MTEM;36;16;202390
MTEM;37;18;202390
MTEM;38;20;202390
PEIN;30;1;202390
PEIN;31;1;202390
PEIN;32;1;202390
PEIN;33;1;202390
PEIN;34;1;202390
PEIN;35;1;202390
PEIN;36;1;202390
PEIN;37;1;202390
PEIN;38;1;202390
PEOG;13;4;202390
PEOG;14;6;202390
PEOG;15;8;202390
PEOG;16;10;202390
PEOG;17;10;202390
PEOG;18;11;202390
PEOG;19;12;202390
PEOG;20;13;202390
PEOG;21;17;202390
PEOG;22;18;202390
PEOG;23;19;202390
PEOG;24;20;202390
PEOG;25;21;202390
PEOG;26;22;202390
PEOG;27;24;202390
PEOG;28;24;202390
PEOG;29;25;202390
PEOG;30;25;202390
PEOG;31;25;202390
PEOG;32;25;202390
PEOG;33;25;202390
PEOG;34;25;202390
PEOG;35;27;202390
PEOG;36;28;202390
PEOG;37;29;202390
PEOG;38;34;202390
PEPA;18;1;202390
PEPA;19;1;202390
PEPA;20;1;202390
PEPA;21;1;202390
PEPA;22;1;202390
PEPA;23;1;202390
PEPA;24;1;202390
PEPA;25;1;202390
PEPA;26;1;202390
PEPA;27;1;202390
PEPA;28;1;202390
PEPA;29;1;202390
PEPA;30;1;202390
PEPA;31;2;202390
PEPA;32;2;202390
PEPA;33;3;202390
PEPA;34;3;202390
PEPA;35;3;202390
PEPA;36;3;202390
PEPA;37;3;202390
PEPA;38;3;202390
PFIL;28;1;202390
PFIL;29;1;202390
PFIL;30;1;202390
PFIL;31;1;202390
PFIL;32;1;202390
PFIL;33;1;202390
PFIL;34;1;202390
PFIL;35;1;202390
PFIL;36;1;202390
PFIL;37;1;202390
PFIL;38;1;202390
PGPC;26;1;202390
PGPC;27;1;202390
PGPC;28;1;202390
PGPC;29;1;202390
PGPC;30;1;202390
PGPC;31;1;202390
PGPC;32;1;202390
PGPC;33;1;202390
PGPC;34;2;202390
PGPC;35;2;202390
PGPC;36;2;202390
PGPC;37;2;202390
PGPC;38;2;202390
PMEM;25;2;202390
PMEM;26;3;202390
PMEM;27;4;202390
PMEM;28;4;202390
PMEM;29;5;202390
PMEM;30;9;202390
PMEM;31;9;202390
PMEM;32;9;202390
PMEM;33;10;202390
PMEM;34;12;202390
PMEM;35;12;202390
PMEM;36;13;202390
PMEM;37;14;202390
PMEM;38;15;202390
PMFA;23;1;202390
PMFA;24;1;202390
PMFA;25;1;202390
PMFA;26;1;202390
PMFA;27;1;202390
PMFA;28;1;202390
PMFA;29;1;202390
PMFA;30;1;202390
PMFA;31;1;202390
PMFA;32;1;202390
PMFA;33;1;202390
PMFA;34;1;202390
PMFA;35;1;202390
PMFA;36;1;202390
PMFA;37;1;202390
PMFA;38;1;202390
POPF;20;1;202390
POPF;21;1;202390
POPF;22;2;202390
POPF;23;2;202390
POPF;24;2;202390
POPF;25;2;202390
POPF;26;2;202390
POPF;27;2;202390
POPF;28;3;202390
POPF;29;3;202390
POPF;30;4;202390
POPF;31;5;202390
POPF;32;5;202390
POPF;33;5;202390
POPF;34;7;202390
POPF;35;7;202390
POPF;36;11;202390
POPF;37;12;202390
POPF;38;18;202390
RCME;30;2;202390
RCME;31;3;202390
RCME;32;3;202390
RCME;33;3;202390
RCME;34;3;202390
RCME;35;3;202390
RCME;36;3;202390
RCME;37;3;202390
RCME;38;3;202390
